place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link,added_status_m,email,domain,error,last_scanned,recheck_status,email_domain,email_domain_match,loca
ChIJ86jyCBvIyhQRmNSNZ2iMBIo,Bogazici Avukatlik,,0,8,"Name: Bogazici Avukatlik & Arabuluculuk Burosu
link: https://www.google.com/maps/search/Bo%C4%9Fazi%C3%A7i+Avukatl%C4%B1k+%26+Arabuluculuk+B%C3%BCrosu/@40.9730579,29.102314699999997?authuser=0&entry=ttu
Reviews: 10 reviews

Name: Bogazici Hukuk Burosu
link: https://www.google.com/maps/search/Bo%C4%9Fazi%C3%A7i+Hukuk+B%C3%BCrosu/@40.9217809,29.158093899999997?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Kavlak Hukuk Burosu
link: https://www.google.com/maps/search/Kavlak+Hukuk+B%C3%BCrosu/@41.020722899999996,29.0155741?authuser=0&entry=ttu
Reviews: 11 reviews

Name: Tekdemir Hukuk Burosu
link: https://www.google.com/maps/search/Tekdemir+Hukuk+B%C3%BCrosu/@41.022,29.015808000000003?authuser=0&entry=ttu
Reviews: 8 reviews

Name: Dc Hukuk & Danismanlik
link: https://www.google.com/maps/search/Dc+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0247095,29.098364300000004?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.bogaziciavukatlik.net/,Bogazici Avukatlik (Sahibi),,//lh3.googleusercontent.com/99jTOlwdu227ugGCK7MwWDg-aULePvTWLi4xrQkToejqSWyJHVywTjKoqZ7gTBSl7Q=w426-h240-k-no,Hukuk Burosu,"Hukuk Burosu, Avukat",5,09:00-18:00,"Cumartesi, Pazar",(0216) 545 11 64,"Kucuk Camlica, Bogazici Avukatlik, Kisikli Cd. 74/1, 34696 Uskudar/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ86jyCBvIyhQRmNSNZ2iMBIo,1,info@bogaziciavukatlik.net,bogaziciavukatlik.net,,,0,bogaziciavukatlik.net,True,Ki̇si̇kli̇ caddesi
ChIJ__9PhfDHyhQRFt-ImUUn25A,Ege Hukuk Burosu - Bosanma Avukati & Hukuki Danismanlik,,0,64,"Name: Avukat Serpil Cinar - (Cekismeli/Anlasmali) Kadikoy Istanbul
link: https://www.google.com/maps/search/Avukat+Serpil+%C3%87%C4%B1nar+-+%28%C3%87eki%C5%9Fmeli%2FAnla%C5%9Fmal%C4%B1%29+Kad%C4%B1k%C3%B6y+%C4%B0stanbul/@41.0008252,29.0553886?authuser=0&entry=ttu
Reviews: 79 reviews

Name: Avukat Ahmet Emin TURKES | Hukuk ve Danismanlik Hizmetleri | Agir Ceza Davalari | Bosanma Davalari | Alacak Davalari
link: https://www.google.com/maps/search/Avukat+Ahmet+Emin+T%C3%9CRKE%C5%9E+%7C+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+Hizmetleri+%7C+A%C4%9F%C4%B1r+Ceza+Davalar%C4%B1+%7C+Bo%C5%9Fanma+Davalar%C4%B1+%7C+Alacak+Davalar%C4%B1/@41.0319554,29.180090299999996?authuser=0&entry=ttu
Reviews: 241 reviews

Name: Onder Hukuk Burosu Istanbul Is Hukuku Avukati Bosanma Avukati
link: https://www.google.com/maps/search/%C3%96nder+Hukuk+B%C3%BCrosu+%C4%B0stanbul+%C4%B0%C5%9F+Hukuku+Avukat%C4%B1+Bo%C5%9Fanma+Avukat%C4%B1/@41.018197300000004,29.0399793?authuser=0&entry=ttu
Reviews: 86 reviews

Name: EGE HUKUK VE DANISMANLIK
link: https://www.google.com/maps/search/EGE+HUKUK+VE+DANI%C5%9EMANLIK/@40.976568,29.0486737?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Ege Hukuk Burosu
link: https://www.google.com/maps/search/Ege+Hukuk+B%C3%BCrosu/@40.9741126,29.100697399999994?authuser=0&entry=ttu
Reviews: 0 reviews",https://egehukukofisi.com/,Ege Hukuk Burosu - Bosanma Avukati & Hukuki Danismanlik (Sahibi),https://www.google.com/maps/contrib/106914846615712631839,https://lh5.googleusercontent.com/p/AF1QipMLVHQrQXTGLy1bh1gAnI7RMt2idpgewWVcPV06=w408-h272-k-no,Bosanma Avukati,"Bosanma Avukati, Avukatlik Danisma Hizmeti, Ceza Avukati, Bosanma Hizmeti, Aile Hukuku Avukati, Hukuk Burosu, Avukat",4.9,09:00-20:00,Pazar,0532 668 46 64,"Acibadem, Ege Hukuk Burosu - Bosanma Avukati & Hukuki Danismanlik, Acibadem Cd. Akasya Kule Residence Tower A1 K:26 D:150, 34660 Uskudar/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ__9PhfDHyhQRFt-ImUUn25A,1,info@egehukuk.com,egehukukofisi.com,,,0,egehukuk.com,False,Aci̇badem caddesi
ChIJZx1anCC4yhQR8ebWzlKD0_8,Uyber Law Office,,FALSE,,,http://uyberhukuk.com/,,,,Hukuk Burosu,,,,,(0216) 492 36 86,"Mimar Sinan, Uyber Law Office, Hayrettin Cvs. Sok. No:11, 34672 Uskudar/Istanbul",,https://www.google.com/maps/place/Uyber+Law+Office/data=!4m7!3m6!1s0x14cab8209c5a1d67:0xffd38352ced6e6f1!8m2!3d41.0201658!4d29.0195662!16s%2Fg%2F11df1th1f2!19sChIJZx1anCC4yhQR8ebWzlKD0_8?authuser=0&hl=tr&rclk=1,,feedback@startbootstrap.com,uyberhukuk.com,,,0,startbootstrap.com,False,Uyber Law ofisi
ChIJmQFJAVC3yhQRw3l8yFIM_YI,Okke Hukuk Burosu | Law Firm | Anwaltskanzlei,,0,1,"Name: Okke & Hekim
link: https://www.google.com/maps/search/%C3%96kke+%26+Hekim/@41.066484,28.986698999999998?authuser=0&entry=ttu
Reviews: 0 reviews

Name: OKE Law
link: https://www.google.com/maps/search/OKE+Law/@41.0695307,28.9829282?authuser=0&entry=ttu
Reviews: 1 reviews

Name: KRM HUKUK BUROSU
link: https://www.google.com/maps/search/KRM+HUKUK+B%C3%9CROSU/@41.066484,28.986698999999998?authuser=0&entry=ttu
Reviews: 2 reviews

Name: O.K. HUKUK VE DANISMANLIK
link: https://www.google.com/maps/search/O.K.+HUKUK+VE+DANI%C5%9EMANLIK/@41.0643448,28.993338599999994?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Avcu Okke Hukuk Burosu
link: https://www.google.com/maps/search/Avcu+%C3%96kke+Hukuk+B%C3%BCrosu/@41.066484,28.986698999999998?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.okke.av.tr/,Okke Hukuk Burosu | Law Firm | Anwaltskanzlei (Sahibi),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2vD_i8vzHWLqyA3-j7qRPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.53095&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5,09:00-19:00,"Cumartesi, Pazar",(0212) 230 76 46,"Okke Hukuk Burosu | Law Firm | Anwaltskanzlei, Abide-i Hurriyet Cad. No:152 Mine Ap. D:8 K:3, 34381 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJmQFJAVC3yhQRw3l8yFIM_YI,1,info@okke.av.tr,okke.av.tr,,2023-12-25 03:00:55,1,okke.av.tr,True,Abide-i Hurri̇yet caddesi
ChIJ6QlBxmm7yhQRV91XNzLhddE,Celik Hukuk Grubu,,0,10,"Name: Celik Hukuk Burosu - Celik Law Firm
link: https://www.google.com/maps/search/%C3%87elik+Hukuk+B%C3%BCrosu+-+%C3%87elik+Law+Firm/@40.9920562,28.827776999999994?authuser=0&entry=ttu
Reviews: 6 reviews

Name: Celik & Celik Partners Law Firm
link: https://www.google.com/maps/search/%C3%87elik+%26+%C3%87elik+Partners+Law+Firm/@40.9751232,28.797357599999998?authuser=0&entry=ttu
Reviews: 47 reviews

Name: CELIK HUKUK & DANISANLIK BUROSU
link: https://www.google.com/maps/search/%C3%87EL%C4%B0K+HUKUK+%26+DANI%C5%9EANLIK+B%C3%9CROSU/@40.994440399999995,28.8448416?authuser=0&entry=ttu
Reviews: 7 reviews

Name: Celik Avukatlik ve Hukuk Burosu
link: https://www.google.com/maps/search/%C3%87elik+Avukatl%C4%B1k+ve+Hukuk+B%C3%BCrosu/@41.1028087,28.9878997?authuser=0&entry=ttu
Reviews: 8 reviews

Name: CELIK HUKUK BUROSU Avukat Mehmet CELIK
link: https://www.google.com/maps/search/%C3%87EL%C4%B0K+HUKUK+B%C3%9CROSU+Avukat+Mehmet+%C3%87EL%C4%B0K/@41.0580614,28.986726100000002?authuser=0&entry=ttu
Reviews: 3 reviews",http://celikhukukgrubu.com/,Celik Hukuk Grubu (Sahibi),https://www.google.com/maps/contrib/108546003637745560960,https://lh5.googleusercontent.com/p/AF1QipOLcBeDbtg0wKWRiSjAPrLcWJdC1aOllZl3VKd1=w408-h544-k-no,Avukat,Avukat,4.6,09:30-19:00,"Cumartesi, Pazar",(0212) 642 86 13,"Celik Hukuk Grubu, Atakoy 7.8.9.10. Kisim Mah., Atakoy Towers B blok 9. Kat, 34153 Bakirkoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ6QlBxmm7yhQRV91XNzLhddE,1,info@celikerdemhukukgrubu.com,celikhukukgrubu.com,,,0,celikerdemhukukgrubu.com,False,Atakoy Towers
ChIJ92dvZOyjyhQRTM2g0uCh-a0,AGE HUKUK & DANISMANLIK,,0,3,"Name: YURIST HUKUK VE ARABULUCULUK BUROSU
link: https://www.google.com/maps/search/YUR%C4%B0ST+HUKUK+VE+ARABULUCULUK+B%C3%9CROSU/@40.9958713,28.8249491?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Av.Mustafa TASKIN
link: https://www.google.com/maps/search/Av.Mustafa+TA%C5%9EKIN/@40.9958643,28.824945?authuser=0&entry=ttu
Reviews: 4 reviews

Name: Muzaffer Demir Hukuk Burosu
link: https://www.google.com/maps/search/Muzaffer+Demir+Hukuk+B%C3%BCrosu/@40.9955948,28.824357799999998?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Aksa Hukuk Burosu
link: https://www.google.com/maps/search/Aksa+Hukuk+B%C3%BCrosu/@40.993758,28.828539?authuser=0&entry=ttu
Reviews: 11 reviews

Name: AGE HUKUK
link: https://www.google.com/maps/search/AGE+HUKUK/@41.030015899999995,28.909757600000002?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.agehukuk.com/,AGE HUKUK & DANISMANLIK (Sahibi),https://www.google.com/maps/contrib/100484302839081676582,https://lh5.googleusercontent.com/p/AF1QipO-l4UkPjNKmPFLSpkFH-Q86At5oWngnfwfucrb=w408-h556-k-no,Hukuk Burosu,Hukuk Burosu,5,09:00-18:00,"Cumartesi, Pazar",0533 894 86 79,"AGE HUKUK & DANISMANLIK, Cobancesme Mah. Sanayi Cad. No:44 B Blok Kat:11 Nish Istanbul Ofis, No : 138, 34197 Bahcelievler",,https://www.google.com/maps/place/?q=place_id:ChIJ92dvZOyjyhQRTM2g0uCh-a0,1,info@agehukuk.com,agehukuk.com,,,0,agehukuk.com,True,Sanayi̇ caddesi
ChIJJe4mom-3yhQRt0p6FS7RyDE,Onlaw,,0,,"Name: Ones Hukuk ve Danismanlik Burosu
link: https://www.google.com/maps/search/%C3%96ne%C5%9F+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.033929199999996,28.978504299999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Advokat i iurist v Turtsii
link: https://www.google.com/maps/search/%D0%90%D0%B4%D0%B2%D0%BE%D0%BA%D0%B0%D1%82+%D0%B8+%D1%8E%D1%80%D0%B8%D1%81%D1%82+%D0%B2+%D0%A2%D1%83%D1%80%D1%86%D0%B8%D0%B8/@41.0300386,28.975198100000004?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Ozoran Hukuk Burosu
link: https://www.google.com/maps/search/%C3%96zoran+Hukuk+B%C3%BCrosu/@41.036880499999995,28.9936027?authuser=0&entry=ttu
Reviews: 0 reviews

Name: OZEL Avukatlik Burosu - Attorneys at Law
link: https://www.google.com/maps/search/%C3%96ZEL+Avukatl%C4%B1k+B%C3%BCrosu+-+Attorneys+at+Law/@41.03664,28.990551?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Istanbul Hukuk Burosu
link: https://www.google.com/maps/search/%C4%B0stanbul+Hukuk+B%C3%BCrosu/@41.035793999999996,28.993172800000004?authuser=0&entry=ttu
Reviews: 1 reviews",http://www.onlaw.nl/en/contact-us.html,Onlaw (Sahibi),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YeCJR-UmLZ5U6U4NwIWswg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.67572&pitch=0&thumbfov=100,Hukuk Hizmetleri,Hukuk Hizmetleri,,,Open All Days,(0212) 361 61 51,"Gumussuyu, Onlaw, Recep Pasa Cd. No:9, 34437 Beyoglu/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJJe4mom-3yhQRt0p6FS7RyDE,0,amsterdam@onlaw.nl,onlaw.nl,,,0,onlaw.nl,True,Recep Pasa caddesi
ChIJUS2K2SrHyhQRwWWXuihiUrk,DANISMAZ HUKUK BUROSU,,0,1,"Name: Tuna Ozkan Ecertas Hukuk&Danismanlik
link: https://www.google.com/maps/search/Tuna+%C3%96zkan+Ecerta%C5%9F+Hukuk%26Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.9960422,29.0540523?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Tuna Hukuk Danismanlik
link: https://www.google.com/maps/search/Tuna+Hukuk+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.9931623,29.046598300000003?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Yakmaz Hukuk Burosu ve Danismanlik
link: https://www.google.com/maps/search/Yakmaz+Hukuk+B%C3%BCrosu+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.9930082,29.0411358?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Danismaz Hukuk Burosu
link: https://www.google.com/maps/search/Dan%C4%B1%C5%9Fmaz+Hukuk+B%C3%BCrosu/@41.0597339,28.9849445?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.danismaz.com/,DANISMAZ HUKUK BUROSU (Sahibi),https://www.google.com/maps/contrib/101970521629325949321,https://lh5.googleusercontent.com/p/AF1QipPsGYwShTc5obBpBThu6wtl4zJ-CWEQiBfqtK7e=w408-h479-k-no,Hukuk Burosu,Hukuk Burosu,5,08:30-18:30,"Cumartesi, Pazar",(0216) 519 33 33,"DANISMAZ HUKUK BUROSU, Nuhoglu Yenitepe Rezidans 2.Etap B Blok Kat3 D:45, 34710 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJUS2K2SrHyhQRwWWXuihiUrk,1,abdullahdanismaz@danismaz.com,danismaz.com,,,0,danismaz.com,True,Nuhoglu Yeni̇tepe rezidansi
ChIJ7QG5te_IyhQRZ8X679V9I3I,Can Hukuk Burosu,,FALSE,2,,https://canhukukburo.com/,,,,Hukuk Burosu,,3,,,(0216) 329 84 23,"Can Hukuk Burosu, Istiklal Mahallesi Gelibolu Caddesi, Sht. Ali Celik Sk. No : 41, 34764 Umraniye/Istanbul",,https://www.google.com/maps/place/Can+Hukuk+B%C3%BCrosu/data=!4m7!3m6!1s0x14cac8efb5b901ed:0x72237dd5effac567!8m2!3d41.0221065!4d29.105747!16s%2Fg%2F11s8zzp4cp!19sChIJ7QG5te_IyhQRZ8X679V9I3I?authuser=0&hl=tr&rclk=1,,Info@canhukukburo.com,canhukukburo.com,,,0,canhukukburo.com,True,Ali̇ Celi̇k sokagi
ChIJmegXuQPHyhQRkV-_dM6lKHc,Ozer - Partners Avukatlik Burosu,,0,10,"Name: Tugrul Hukuk ve Arabuluculuk Burosu
link: https://www.google.com/maps/search/Tu%C4%9Frul+Hukuk+ve+Arabuluculuk+B%C3%BCrosu/@40.9716088,29.0996663?authuser=0&entry=ttu
Reviews: 9 reviews

Name: EROL AVUKATLIK BUROSU
link: https://www.google.com/maps/search/EROL+AVUKATLIK+B%C3%9CROSU/@40.9743048,29.098357799999995?authuser=0&entry=ttu
Reviews: 11 reviews

Name: Ava Hukuk Burosu
link: https://www.google.com/maps/search/Ava+Hukuk+B%C3%BCrosu/@40.972324199999996,29.0983461?authuser=0&entry=ttu
Reviews: 6 reviews

Name: Uzunoglu Hukuk Burosu
link: https://www.google.com/maps/search/Uzuno%C4%9Flu+Hukuk+B%C3%BCrosu/@40.975628199999996,29.0978753?authuser=0&entry=ttu
Reviews: 8 reviews

Name: Agartan Hukuk Burosu | Avukatlik & Arabuluculuk & Online Danismanlik
link: https://www.google.com/maps/search/A%C4%9Fartan+Hukuk+B%C3%BCrosu+%7C+Avukatl%C4%B1k+%26+Arabuluculuk+%26+Online+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.9707267,29.099115899999994?authuser=0&entry=ttu
Reviews: 27 reviews",https://www.ozerlegal.com/,Ozer - Partners Avukatlik Burosu (Sahibi),https://www.google.com/maps/contrib/110223920797524926171,https://lh5.googleusercontent.com/p/AF1QipMunSOBBub9w5uk8i5yS_vHzaURta6Xzenx1bag=w427-h240-k-no,Hukuk Burosu,Hukuk Burosu,5,09:00-18:00,Pazar,(0216) 999 92 00,"Ozer - Partners Avukatlik Burosu, Kozyatagi Mah. Bayar Cad. Gulbahar Sok. Ege Yildiz Sitesi 15B (B Blok) K:6 No:19, 34742 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJmegXuQPHyhQRkV-_dM6lKHc,1,info@ozerlegal.com,ozerlegal.com,,2023-12-25 02:51:52,1,ozerlegal.com,True,Bayar caddesi
ChIJ0wYru-a2yhQRl53v0j53CU0,Avukat Tugsan YILMAZ,,FALSE,49,,http://www.tugsanyilmaz.av.tr/,,,,Avukatlik Danisma Hizmeti,,4.8,,,0530 497 97 87,"Avukat Tugsan YILMAZ, Kartaltepe Mh. Pembe Ay Sk. No:23 A Blok K:1 D:5, 34145 Bakirkoy/Istanbul",,https://www.google.com/maps/place/Avukat+Tu%C4%9Fsan+YILMAZ/data=!4m7!3m6!1s0x14cab6e6bb2b06d3:0x4d09773ed2ef9d97!8m2!3d40.9955673!4d28.8717803!16s%2Fg%2F1s04dqfc4!19sChIJ0wYru-a2yhQRl53v0j53CU0?authuser=0&hl=tr&rclk=1,,info@tugsanyilmaz.av.tr,tugsanyilmaz.av.tr,,,0,tugsanyilmaz.av.tr,True,Pembe Ay sokagi
ChIJM2Hl-z_HyhQRLKGyM-EqRlM,"EKC Legal Hukuk Burosu, Avukat Ofisi",,0,1,"Name: ECB Hukuk Burosu
link: https://www.google.com/maps/search/ECB+Hukuk+B%C3%BCrosu/@40.9923062,29.029569300000002?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Yek Hukuk Burosu
link: https://www.google.com/maps/search/Yek+Hukuk+B%C3%BCrosu/@40.9875584,29.027866399999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Eke&Simsek Uluslararasi Hukuk Burosu
link: https://www.google.com/maps/search/Eke%26Simsek+Uluslararas%C4%B1+Hukuk+B%C3%BCrosu/@40.9813093,29.0905256?authuser=0&entry=ttu
Reviews: 0 reviews

Name: EB Hukuk & Danismanlik
link: https://www.google.com/maps/search/EB+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.992976899999995,29.067558899999998?authuser=0&entry=ttu
Reviews: 2 reviews",http://www.ekclegal.com/,"EKC Legal Hukuk Burosu, Avukat Ofisi (Sahibi)",https://www.google.com/maps/contrib/114136707554078535014,https://lh5.googleusercontent.com/p/AF1QipPTWp6WMyTEQWMaTrIBEhv0NdrFAdqRUqnaw5iG=w408-h272-k-no,Hukuk Hizmetleri,Hukuk Hizmetleri,5,09:00-19:30,Pazar,0541 791 84 66,"Merdivenkoy, EKC Legal Hukuk Burosu, Avukat Ofisi, Aksemsettin Sk. No:5/13, 34732 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJM2Hl-z_HyhQRLKGyM-EqRlM,0,info@ekclegal.com,ekclegal.com,,,0,ekclegal.com,True,Aksemsetti̇n sokagi
ChIJAZZ2txHFyhQRtS37tp8LC1s,Congar Hukuk Burosu | Istanbul,,FALSE,9,,http://congarhukuk.com/,,,,Hukuk Burosu,,2.6,,,0545 642 36 82,"Yesilbaglar, Congar Hukuk Burosu | Istanbul, Yesilbaglar, Yesilbaglar Mahallesi. D100 Bulvari. Kaptan Sokak HeliX Metrofis Rezidans No:19 Kat:6 D:18-19, Kaptan Sk. No:2, 34893 Pendik/Istanbul",,https://www.google.com/maps/place/Congar+Hukuk+B%C3%BCrosu+%7C+%C4%B0stanbul/data=!4m7!3m6!1s0x14cac511b7769601:0x5b0b0b9fb6fb2db5!8m2!3d40.8946528!4d29.2276771!16s%2Fg%2F11h2mhx2b6!19sChIJAZZ2txHFyhQRtS37tp8LC1s?authuser=0&hl=tr&rclk=1,,congar@congarhukuk.com,congarhukuk.com,,,0,congarhukuk.com,True,Kaptan sokagi
ChIJV4C81TlftRQRs0aakC8BZdg,Beylikduzu Avukat / Attorney at law / Lawyer,,0,1,"Name: Beylikduzu Bosanma Avukat
link: https://www.google.com/maps/search/Beylikd%C3%BCz%C3%BC+Bo%C5%9Fanma+Avukat/@41.012769299999995,28.6442172?authuser=0&entry=ttu
Reviews: 4 reviews

Name: Beylikduzu Bosanma Davasi Avukati
link: https://www.google.com/maps/search/Beylikd%C3%BCz%C3%BC+Bo%C5%9Fanma+Davas%C4%B1+Avukat%C4%B1/@41.0117803,28.643231300000004?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Avukat Burak Ceviker
link: https://www.google.com/maps/search/Avukat+Burak+%C3%87eviker/@41.004277699999996,28.6595719?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Kocak Legal Hukuk Burosu
link: https://www.google.com/maps/search/Ko%C3%A7ak+Legal+Hukuk+B%C3%BCrosu/@41.0162749,28.6406656?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Beylikduzu Avukat | GUN Hukuk & Danismanlik Burosu
link: https://www.google.com/maps/search/Beylikd%C3%BCz%C3%BC+Avukat+%7C+G%C3%9CN+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.010216199999995,28.653628800000003?authuser=0&entry=ttu
Reviews: 37 reviews",http://www.gullusenturkhukuk.com/,Beylikduzu Avukat / Attorney at law / Lawyer (Sahibi),https://www.google.com/maps/contrib/111005930224380197730,https://lh5.googleusercontent.com/p/AF1QipM1vxzUHVWQNVIvvyHZMa5_iyXV1cKe4R0P_lb7=w408-h272-k-no,Avukat,"Avukat, Ceza Avukati, Bosanma Avukati",3,09:00-18:00,Pazar,0535 458 16 03,"Baris, Beylikduzu Avukat / Attorney at law / Lawyer, Palmiye Sokagi Palmiye Sit No:1/8, 34520 Beylikduzu/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJV4C81TlftRQRs0aakC8BZdg,1,info@gullusenturkhukuk.com,gullusenturkhukuk.com,,,0,gullusenturkhukuk.com,True,Palmi̇ye sokagi
ChIJ5b88wrK3yhQRGgCPg0I6oX4,CERRAHOGLU AVUKATLIK ORTAKLIGI,,0,10,"Name: Ozbek Avukatlik Ortakligi
link: https://www.google.com/maps/search/%C3%96zbek+Avukatl%C4%B1k+Ortakl%C4%B1%C4%9F%C4%B1/@41.081089899999995,29.0165716?authuser=0&entry=ttu
Reviews: 15 reviews

Name: Av. Sedat Ozyurt
link: https://www.google.com/maps/search/Av.+Sedat+%C3%96zyurt/@41.078277799999995,29.015979599999998?authuser=0&entry=ttu
Reviews: 16 reviews

Name: Guzeloglu Hukuk Burosu | Attorneys at law
link: https://www.google.com/maps/search/G%C3%BCzelo%C4%9Flu+Hukuk+B%C3%BCrosu+%7C+Attorneys+at+law/@41.077871099999996,29.0280891?authuser=0&entry=ttu
Reviews: 0 reviews

Name: GOLUOGLU HUKUK / LAW
link: https://www.google.com/maps/search/GOLUO%C4%9ELU+HUKUK+%2F+LAW/@41.074237,29.0186438?authuser=0&entry=ttu
Reviews: 6 reviews",http://www.cerrahoglu.av.tr/,CERRAHOGLU AVUKATLIK ORTAKLIGI (Sahibi),https://www.google.com/maps/contrib/108082418370734808850,https://lh5.googleusercontent.com/p/AF1QipPrgTp1xCFxHpdHD_ZDFDgTW8z4iVcN1lBx8tYa=w408-h613-k-no,Avukatlik Danisma Hizmeti,Avukatlik Danisma Hizmeti,4.6,09:00-18:00,"Cumartesi, Pazar",(0212) 266 44 00,"Levent, CERRAHOGLU AVUKATLIK ORTAKLIGI, Hardal Sokagi No:6, 34330 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ5b88wrK3yhQRGgCPg0I6oX4,1,cerrahoglu@cerrahoglu.av.tr,cerrahoglu.av.tr,,,0,cerrahoglu.av.tr,True,Hardal sokagi
ChIJp_NHipe3yhQR6ugqFPPi_Hc,Ozbilen | Okcuoglu Avukatlik Burosu,,0,1,"Name: Ozen Hukuk Danismanlik & Arabuluculuk Burosu
link: https://www.google.com/maps/search/%C3%96zen+Hukuk+Dani%C5%9Fmanlik+%26+Arabuluculuk+B%C3%BCrosu/@41.062731899999996,28.987512399999996?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Ozkan Hukuk Burosu
link: https://www.google.com/maps/search/%C3%96zkan+Hukuk+B%C3%BCrosu/@41.061999300000004,28.9873181?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Avcu Okke Hukuk Burosu
link: https://www.google.com/maps/search/Avcu+%C3%96kke+Hukuk+B%C3%BCrosu/@41.066484,28.986698999999998?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Av. Bilal Kucuksengun | BK Hukuk Danismanlik
link: https://www.google.com/maps/search/Av.+Bilal+K%C3%BC%C3%A7%C3%BCk%C5%9Feng%C3%BCn+%7C+BK+Hukuk+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0496558,28.988248499999997?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Oksuzoglu Hukuk Burosu
link: https://www.google.com/maps/search/%C3%96ks%C3%BCzo%C4%9Flu+Hukuk+B%C3%BCrosu/@41.0628295,28.9878759?authuser=0&entry=ttu
Reviews: 13 reviews",http://ozokavukatlik.com/,Ozbilen | Okcuoglu Avukatlik Burosu (Sahibi),https://www.google.com/maps/contrib/104288874975021249090,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vjIfj6fbci-4dbyzre2jIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.107796&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5,24 saat acik,"Cumartesi, Pazar",(0212) 963 03 38,"Merkez, Ozbilen | Okcuoglu Avukatlik Burosu, Hasat Sk. No:52, 34381 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJp_NHipe3yhQR6ugqFPPi_Hc,1,info@ozokavukatlik.com,ozokavukatlik.com,,,0,ozokavukatlik.com,True,Hasat sokagi
